nome,cognome,legislatura,incarico
PIERGIORGIO,MARTINELLI,14,SEGRETARIO
PIERGIORGIO,MARTINELLI,14,CAPOGRUPPO
NELLO,MARIANI,4,SEGRETARIO
NELLO,MARIANI,6,SEGRETARIO
PIERGIORGIO,MASSIDDA,14,CAPOGRUPPO
ANTONIO,MAZZOCCHI,14,SEGRETARIO
ANTONIO,MAZZOCCHI,14,CAPOGRUPPO
ANTONIO,MAZZOCCHI,15,SEGRETARIO
ANTONIO,MAZZOCCHI,16,SEGRETARIO
ANTONIO,MAZZOCCHI,16,QUESTORE
ROBERTO,MENIA,16,CAPOGRUPPO
VITTORIO FRANCESCO MARIA,MESSA,14,CAPOGRUPPO
LUIGI,MARIOTTI,7,VICEPRESIDENTE
LUIGI,MURATORI,14,SEGRETARIO
ENRICO PAOLO,NAN,14,CAPOGRUPPO
ENRICO PAOLO,NAN,14,VICEPRESIDENTE
SEBASTIANO,NERI,15,CAPOGRUPPO
VINCENZO,NESPOLI,14,CAPOGRUPPO
VINCENZO,NESPOLI,15,VICEPRESIDENTE
MARIO DINO,MAROCCO,6,SEGRETARIO
MARIO DINO,MAROCCO,7,VICEPRESIDENTE
GIOVANNI PAOLO,NUVOLI,14,VICEPRESIDENTE
GIOVANNI PAOLO,NUVOLI,14,CAPOGRUPPO
GIUSEPPE,PALUMBO,14,PRESIDENTE
GIUSEPPE,PALUMBO,15,PRESIDENTE
GIUSEPPE,PALUMBO,16,PRESIDENTE
MARIO,PEPE,16,VICEPRESIDENTE
ETTORE,PERETTI,14,CAPOGRUPPO
ETTORE,PERETTI,15,CAPOGRUPPO
ANTONIO,MARZOTTO CAOTORTA,8,PRESIDENTE
CARMELO,PORCU,14,CAPOGRUPPO
UMBERTO,RANIERI,14,VICEPRESIDENTE
UMBERTO,RANIERI,15,PRESIDENTE
LODOVICO,MASCHIELLA,4,SEGRETARIO
LODOVICO,MASCHIELLA,4,VICEPRESIDENTE
LODOVICO,MASCHIELLA,6,VICEPRESIDENTE
LODOVICO,MASCHIELLA,6,SEGRETARIO
MARCO,RIZZO,14,SEGRETARIO
FLAVIO,RODEGHIERO,14,CAPOGRUPPO
CORNELIO,MASCIADRI,5,VICEPRESIDENTE
CORNELIO,MASCIADRI,6,SEGRETARIO
PAOLO,ROMANI,14,PRESIDENTE
ROBERTO,ROSSO,14,PRESIDENTE
ROBERTO,ROSSO,16,VICEPRESIDENTE
GIANFRANCO,ROTONDI,14,SEGRETARIO
RENATO,MASSARI,5,VICEPRESIDENTE
GIAN PIERO,SCANU,17,PRESIDENTE
GIAN PIERO,SCANU,17,CAPOGRUPPO
GUSTAVO,SELVA,14,PRESIDENTE
GUSTAVO,SELVA,14,CAPOGRUPPO
ANTONIO,SODA,14,PRESIDENTE
ANTONIO,SODA,14,VICEPRESIDENTE
ANTONIO,SODA,14,CAPOGRUPPO
ANTONIO GIUSEPPE,SORO,14,PRESIDENTE
ANTONIO GIUSEPPE,SORO,15,CAPOGRUPPO
GINO,MATTARELLI,4,SEGRETARIO
GINO,MATTARELLI,5,VICEPRESIDENTE
FLAVIO,TANZILLI,14,CAPOGRUPPO
FLAVIO,TANZILLI,14,PRESIDENTE
VITTORIO,TARDITI,14,SEGRETARIO
ROBERTO,TORTOLI,16,VICEPRESIDENTE
GIULIO CARLO DANILO,TREMONTI,15,VICEPRESIDENTE
GIULIO CARLO DANILO,TREMONTI,15,PRESIDENTE
GIANMATTEO,MATTEOTTI,4,SEGRETARIO
MARIO,VALDUCCI,16,PRESIDENTE
MICHELE GIUSEPPE,VIETTI,16,CAPOGRUPPO
ANTONIO,MAZZARINO,6,PRESIDENTE
ANTONIO,MAZZARINO,7,SEGRETARIO
FABRIZIO,VIGNI,14,CAPOGRUPPO
VINCENZO,ZACCHEO,14,CAPOGRUPPO
MARCO,ZACCHERA,14,PRESIDENTE
SECONDO,ZANI,14,VICEPRESIDENTE
KARL,ZELLER,14,CAPOGRUPPO
KARL,ZELLER,14,VICEPRESIDENTE
KARL,ZELLER,15,CAPOGRUPPO
KARL,ZELLER,15,VICEPRESIDENTE
KARL,ZELLER,16,CAPOGRUPPO
VINCENZO,SINISCALCHI,14,PRESIDENTE
VINCENZO,SINISCALCHI,14,VICEPRESIDENTE
VITTORIO,BADINI CONFALONIERI,2,VICEPRESIDENTE
ALDO,MORO,Costituente,SEGRETARIO
GIORGIO,NAPOLITANO,11,PRESIDENTE
GIORGIO,NAPOLITANO,12,PRESIDENTE
GIORGIO,NAPOLITANO,2,SEGRETARIO
LORENZO,NATALI PIERUCCI BONDI,2,SEGRETARIO
FLAVIO,ORLANDI,3,VICEPRESIDENTE
FLAVIO,ORLANDI,3,SEGRETARIO
GIAN CARLO,PAJETTA,Costituente,SEGRETARIO
GIAN CARLO,PAJETTA,10,VICEPRESIDENTE
MARIO,PEDINI,2,SEGRETARIO
MARIO,PEDINI,3,VICEPRESIDENTE
ANTONINO,PERRONE,10,SEGRETARIO
ALESSANDRO,PERTINI,2,VICEPRESIDENTE
ALESSANDRO,PERTINI,3,VICEPRESIDENTE
ANTONIO,PEPE,13,SEGRETARIO
ANTONIO,PEPE,14,CAPOGRUPPO
ANTONIO,PEPE,15,SEGRETARIO
ANTONIO,PEPE,15,PRESIDENTE
RENATO,CAMBURSANO,13,SEGRETARIO
RENATO,CAMBURSANO,16,CAPOGRUPPO
SALVATORE,BUGLIO,15,CAPOGRUPPO
GIORGIO,MERLO,15,VICEPRESIDENTE
GIORGIO,MERLO,16,VICEPRESIDENTE
EUGENIO,VIALE,14,SEGRETARIO
LINO,RAVA,14,CAPOGRUPPO
MICHELE,SAPONARA,14,PRESIDENTE
MICHELE,SAPONARA,14,VICEPRESIDENTE
MICHELE,SAPONARA,14,CAPOGRUPPO
ACHILLE,SERRA,13,VICEPRESIDENTE
GABRIELE,CIMADORO,16,CAPOGRUPPO
GIOVANNI,DEODATO,13,SEGRETARIO
GIOVANNI,DEODATO,14,SEGRETARIO
CARLO GIUSEPPE,STELLUTI,13,SEGRETARIO
ROBERTO,ALBONI,14,SEGRETARIO
ROBERTO,ALBONI,14,CAPOGRUPPO
MARCO,FUMAGALLI,15,CAPOGRUPPO
DARIO,RIVOLTA,14,VICEPRESIDENTE
ROBERTO,RADICE,13,VICEPRESIDENTE
ERCOLINO,DUILIO,13,VICEPRESIDENTE
ERCOLINO,DUILIO,14,VICEPRESIDENTE
ERCOLINO,DUILIO,15,PRESIDENTE
ERCOLINO,DUILIO,16,PRESIDENTE
ERCOLINO,DUILIO,16,VICEPRESIDENTE
GIAN PAOLO,LANDI,14,CAPOGRUPPO
SERGIO GUIDO,FUMAGALLI,13,SEGRETARIO
FRANCESCO,GIORDANO,14,CAPOGRUPPO
FRANCESCO,GIORDANO,15,CAPOGRUPPO
SABATINO,ARACU,13,SEGRETARIO
SABATINO,ARACU,14,SEGRETARIO
SABATINO,ARACU,14,VICEPRESIDENTE
VINCENZO,CERULLI IRELLI,13,PRESIDENTE
GIUSEPPE MARIO,MOLINARI,14,CAPOGRUPPO
NICOLA GIOVANNI,PAGLIUCA,13,SEGRETARIO
GIANLUIGI,SCALTRITTI,14,VICEPRESIDENTE
PIETRO NATALE,GASPERONI,14,SEGRETARIO
GIUSEPPE,FIORONI,17,PRESIDENTE
GIAN FRANCO,SCHIETROMA,15,CAPOGRUPPO
LUCIO,TESTA,13,SEGRETARIO
CARLO,LEONI,14,CAPOGRUPPO
CARLO,LEONI,15,VICEPRESIDENTE
CARLO,LEONI,15,PRESIDENTE
GIORGIO,PASETTO,14,CAPOGRUPPO
GIORGIO,PASETTO,14,VICEPRESIDENTE
ENZO,CEREMIGNA,13,VICEPRESIDENTE
ENZO,CEREMIGNA,14,VICEPRESIDENTE
DOMENICO,VOLPINI,14,VICEPRESIDENTE
ANDREA,GUARINO,13,SEGRETARIO
PIER PAOLO,CENTO,13,SEGRETARIO
PIER PAOLO,CENTO,14,CAPOGRUPPO
PIER PAOLO,CENTO,14,VICEPRESIDENTE
FABIO,CIANI,14,CAPOGRUPPO
ANGELO,SANTORI,14,VICEPRESIDENTE
ANTONIOGIORGIO,BENVENUTO,13,PRESIDENTE
ANTONIOGIORGIO,BENVENUTO,14,CAPOGRUPPO
STEFANO,LOSURDO,14,CAPOGRUPPO
LUIGI,GASTALDI,14,CAPOGRUPPO
GIANNI,RISARI,13,SEGRETARIO
RUGGERO,RUGGERI,14,VICEPRESIDENTE
FRANCO,RAFFALDINI,13,SEGRETARIO
FRANCO,RAFFALDINI,14,VICEPRESIDENTE
MASSIMO MARIA,BERRUTI,15,VICEPRESIDENTE
GIANCARLO,GIORGETTI,14,PRESIDENTE
GIANCARLO,GIORGETTI,15,CAPOGRUPPO
GIANCARLO,GIORGETTI,15,VICEPRESIDENTE
GIANCARLO,GIORGETTI,16,PRESIDENTE
GIANCARLO,GIORGETTI,17,PRESIDENTE
GIANCARLO,GIORGETTI,17,CAPOGRUPPO
MARIO ALBERTO,TABORELLI,13,SEGRETARIO
UGO,PAROLO,14,CAPOGRUPPO
UGO,PAROLO,14,SEGRETARIO
ETTORE PIETRO,PIROVANO,16,CAPOGRUPPO
ETTORE PIETRO,PIROVANO,16,VICEPRESIDENTE
GIACOMO,STUCCHI,14,PRESIDENTE
GIACOMO,STUCCHI,15,SEGRETARIO
GIACOMO,STUCCHI,16,SEGRETARIO
GIACOMO,STUCCHI,16,CAPOGRUPPO
GIACOMO,STUCCHI,16,PRESIDENTE
EMILIO,DELBONO,13,SEGRETARIO
EMILIO,DELBONO,14,CAPOGRUPPO
EMILIO,DELBONO,15,CAPOGRUPPO
EMILIO,DELBONO,15,PRESIDENTE
EMILIO,DELBONO,15,VICEPRESIDENTE
FRANCESCO,FERRARI,13,VICEPRESIDENTE
FRANCESCO,FERRARI,13,PRESIDENTE
ALESSANDRO,CE',13,VICEPRESIDENTE
ALESSANDRO,CE',14,CAPOGRUPPO
DAVIDE CARLO,CAPARINI,14,CAPOGRUPPO
DAVIDE CARLO,CAPARINI,14,VICEPRESIDENTE
DAVIDE CARLO,CAPARINI,15,CAPOGRUPPO
DAVIDE CARLO,CAPARINI,16,CAPOGRUPPO
DAVIDE CARLO,CAPARINI,16,PRESIDENTE
DAVIDE CARLO,CAPARINI,16,SEGRETARIO
DAVIDE CARLO,CAPARINI,17,SEGRETARIO
FRANCO,FRATTINI,13,PRESIDENTE
FRANCO,FRATTINI,13,SEGRETARIO
LUIGI,OLIVIERI,13,PRESIDENTE
LUIGI,OLIVIERI,13,VICEPRESIDENTE
LUIGI,OLIVIERI,14,SEGRETARIO
GIUSEPPE,DETOMAS,13,SEGRETARIO
GIUSEPPE,DETOMAS,14,CAPOGRUPPO
GIUSEPPE,DETOMAS,14,SEGRETARIO
MARIO,PRESTAMBURGO,13,VICEPRESIDENTE
DANIELE,FRANZ,14,SEGRETARIO
GIORGIO,REBUFFA,13,PRESIDENTE
CLAUDIO,SCAJOLA,15,PRESIDENTE
ALESSANDRO GIOVANNI,REPETTO,13,VICEPRESIDENTE
NERIO,NESI,13,PRESIDENTE
NERIO,NESI,14,VICEPRESIDENTE
ALBERTO,GIORGETTI,14,CAPOGRUPPO
ALBERTO,GIORGETTI,15,CAPOGRUPPO
ALBERTO,GIORGETTI,17,CAPOGRUPPO
ALBERTO,GIORGETTI,17,VICEPRESIDENTE
DANIELE,APOLLONI,13,SEGRETARIO
LUIGINO MARIO,VASCON,14,CAPOGRUPPO
GIANANTONIO,MAZZOCCHIN,13,PRESIDENTE
GABRIELE,FRIGATO,14,CAPOGRUPPO
GABRIELE,FRIGATO,15,SEGRETARIO
LUCIANO,DUSSIN,14,SEGRETARIO
LUCIANO,DUSSIN,14,CAPOGRUPPO
LUCIANO,DUSSIN,16,CAPOGRUPPO
GUIDO,DUSSIN,14,CAPOGRUPPO
GUIDO,DUSSIN,15,CAPOGRUPPO
GUIDO,DUSSIN,16,CAPOGRUPPO
GUIDO,DUSSIN,16,SEGRETARIO
ALFREDO,STRAMBI,13,VICEPRESIDENTE
SERGIO,SABATTINI,14,SEGRETARIO
SALVATORE,BIASCO,13,PRESIDENTE
ROBERTO,GUERZONI,14,CAPOGRUPPO
TOMMASO,FOTI,14,PRESIDENTE
TOMMASO,FOTI,15,VICEPRESIDENTE
TOMMASO,FOTI,16,VICEPRESIDENTE
TOMMASO,FOTI,16,PRESIDENTE
MAURIZIO,MIGLIAVACCA,13,VICEPRESIDENTE
MAURIZIO,MIGLIAVACCA,16,PRESIDENTE
RAFFAELE,CANANZI,13,VICEPRESIDENTE
RAFFAELE,CANANZI,13,PRESIDENTE
SALVATORE,PICCOLO,17,SEGRETARIO
DOMENICO,TUCCILLO,14,SEGRETARIO
DOMENICO,TUCCILLO,15,VICEPRESIDENTE
PAOLO,RUSSO,14,PRESIDENTE
PAOLO,RUSSO,15,VICEPRESIDENTE
PAOLO,RUSSO,16,PRESIDENTE
PAOLO,RUSSO,17,CAPOGRUPPO
GIUSEPPE,PETRELLA,14,VICEPRESIDENTE
GIANFRANCO,MERLI,5,PRESIDENTE
ENZO,MEUCCI,6,SEGRETARIO
MICHELE,ACHILLI,5,VICEPRESIDENTE
MICHELE,ACHILLI,8,SEGRETARIO
ALDO,MIRATE,7,SEGRETARIO
RICCARDO,MISASI,5,PRESIDENTE
RICCARDO,MISASI,6,PRESIDENTE
RICCARDO,MISASI,7,PRESIDENTE
CARLO,MOLE',6,VICEPRESIDENTE
CARLO,MOLE',7,QUESTORE
DANILO,MORINI,7,SEGRETARIO
ALDO,MORO,6,PRESIDENTE
DINO,MORO,5,VICEPRESIDENTE
DINO,MORO,6,SEGRETARIO
GIOVANNI,MOSCA,4,SEGRETARIO
GIOVANNI,MOSCA,5,VICEPRESIDENTE
GIOVANNI,MOSCA,7,SEGRETARIO
ROBERTO,BALDASSARI,6,SEGRETARIO
ROBERTO,BALDASSARI,7,SEGRETARIO
ANGELO,NICOSIA,7,SEGRETARIO
MARCELLO,OLIVI,6,SEGRETARIO
FLAVIO,ORLANDI,4,PRESIDENTE
FLAVIO,ORLANDI,5,PRESIDENTE
GIANFRANCO,ORSINI,9,VICEPRESIDENTE
PIETRO,PADULA,5,SEGRETARIO
GIAN CARLO,PAJETTA,4,VICEPRESIDENTE
GIAN CARLO,PAJETTA,5,VICEPRESIDENTE
GIAN CARLO,PAJETTA,6,VICEPRESIDENTE
GIAN CARLO,PAJETTA,7,VICEPRESIDENTE
GIAN CARLO,PAJETTA,8,VICEPRESIDENTE
GIAN CARLO,PAJETTA,9,VICEPRESIDENTE
MARIO,PANI,8,VICEPRESIDENTE
GENNARO,PAPA,6,SEGRETARIO
EUGENIO,PEGGIO,7,PRESIDENTE
EUGENIO,PEGGIO,9,VICEPRESIDENTE
RENATO,BALLARDINI,4,PRESIDENTE
RENATO,BALLARDINI,5,VICEPRESIDENTE
RENATO,BALLARDINI,6,VICEPRESIDENTE
RENATO,BALLARDINI,6,PRESIDENTE
RENATO,BALLARDINI,7,PRESIDENTE
ERMINIO,PENNACCHINI,7,PRESIDENTE
ERMINIO,PENNACCHINI,7,VICEPRESIDENTE
ERMINIO,PENNACCHINI,8,PRESIDENTE
ANTONINO,PERRONE,8,VICEPRESIDENTE
ALESSANDRO,PERTINI,4,VICEPRESIDENTE
ALESSANDRO,PERTINI,5,PRESIDENTE
ALESSANDRO,PERTINI,6,PRESIDENTE
ROLANDO,PICCHIONI,7,SEGRETARIO
ENEA,PICCINELLI,6,VICEPRESIDENTE
NATALE,PISICCHIO,7,VICEPRESIDENTE
NATALE,PISICCHIO,8,VICEPRESIDENTE
MICHELE,PISTILLO,5,SEGRETARIO
MICHELE,PISTILLO,6,SEGRETARIO
GIOVANNI,PRANDINI,6,SEGRETARIO
ROBERTO,PREARO,5,SEGRETARIO
PASQUALE,BANDIERA,6,PRESIDENTE
PASQUALE,BANDIERA,7,PRESIDENTE
PASQUALE,BANDIERA,8,VICEPRESIDENTE
LUIGI,PRETI,6,PRESIDENTE
LUIGI,PRETI,7,PRESIDENTE
LUIGI,PRETI,8,VICEPRESIDENTE
LUIGI,PRETI,9,PRESIDENTE
FRANCESCO,PRINCIPE,4,VICEPRESIDENTE
FRANCESCO,PRINCIPE,5,VICEPRESIDENTE
FRANCESCO,PRINCIPE,7,PRESIDENTE
FRANCESCO,PRINCIPE,8,PRESIDENTE
ERNESTO,PUCCI,7,PRESIDENTE
ERNESTO,PUCCI,8,QUESTORE
ERNESTO,PUCCI,8,PRESIDENTE
NEVOL,QUERCI,6,SEGRETARIO
FAUSTO SAMUELE,QUILLERI,6,VICEPRESIDENTE
LUCIANO,RADI,9,QUESTORE
LEONELLO,RAFFAELLI,4,SEGRETARIO
LEONELLO,RAFFAELLI,4,VICEPRESIDENTE
LEONELLO,RAFFAELLI,5,VICEPRESIDENTE
LEONELLO,RAFFAELLI,6,VICEPRESIDENTE
MARINO,RAICICH,7,VICEPRESIDENTE
LEANDRO,RAMPA,6,PRESIDENTE
VINCENZO,RAUCCI,6,VICEPRESIDENTE
FRANCESCO,RAUSA,6,SEGRETARIO
ORONZO,REALE,5,PRESIDENTE
ORONZO,REALE,6,PRESIDENTE
ALESSANDRO,REGGIANI,4,VICEPRESIDENTE
ALESSANDRO,REGGIANI,5,SEGRETARIO
ALESSANDRO,REGGIANI,5,VICEPRESIDENTE
ALESSANDRO,REGGIANI,6,VICEPRESIDENTE
ALESSANDRO,REGGIANI,6,PRESIDENTE
ALESSANDRO,REGGIANI,7,SEGRETARIO
ALESSANDRO,REGGIANI,8,PRESIDENTE
ALESSANDRO,REGGIANI,9,PRESIDENTE
ALESSANDRO,REGGIANI,9,SEGRETARIO
PIETRO,RENDE,7,SEGRETARIO
PAOLO,BARBI,4,SEGRETARIO
EMIDIO,REVELLI,6,SEGRETARIO
ITALO,BOCCHINO,13,SEGRETARIO
ITALO,BOCCHINO,14,CAPOGRUPPO
ITALO,BOCCHINO,14,SEGRETARIO
ITALO,BOCCHINO,15,CAPOGRUPPO
ITALO,BOCCHINO,15,VICEPRESIDENTE
ITALO,BOCCHINO,16,CAPOGRUPPO
MARIO,GAZZILLI,13,SEGRETARIO
NICOLA,COSENTINO,14,VICEPRESIDENTE
MICHELE,ABBATE,13,SEGRETARIO
ANTONIO,MACCANICO,13,PRESIDENTE
ANTONIO,MACCANICO,14,CAPOGRUPPO
ROBERTO,MANZIONE,13,SEGRETARIO
GENNARO,MALGIERI,13,SEGRETARIO
GENNARO,MALGIERI,16,PRESIDENTE
VITTORIO,ANGELICI,13,SEGRETARIO
ROCCO,MAGGI,13,SEGRETARIO
ROCCO,MAGGI,13,PRESIDENTE
ERMANNO,IACOBELLIS,13,PRESIDENTE
GIUSEPPE,ROSSIELLO,14,VICEPRESIDENTE
DONATO,BRUNO,14,PRESIDENTE
DONATO,BRUNO,15,PRESIDENTE
DONATO,BRUNO,16,PRESIDENTE
LUIGI,VITALI,14,CAPOGRUPPO
LUIGI,VITALI,15,VICEPRESIDENTE
LUIGI,VITALI,16,PRESIDENTE
FRANCESCO,FINO,13,SEGRETARIO
ALDO,BRANCATI,13,VICEPRESIDENTE
GIUSEPPE,GALATI,15,CAPOGRUPPO
GIUSEPPE,GALATI,15,SEGRETARIO
GIUSEPPE,GALATI,16,VICEPRESIDENTE
GIUSEPPE,GALATI,17,VICEPRESIDENTE
GIUSEPPE,GALATI,17,CAPOGRUPPO
GIUSEPPE,GALATI,17,SEGRETARIO
DOMENICO PAOLO,ROMANO CARRATELLI,13,VICEPRESIDENTE
ARMANDO,VENETO,13,SEGRETARIO
MASSIMO,GRILLO,14,CAPOGRUPPO
GASPARE,GIUDICE,15,PRESIDENTE
GASPARE,GIUDICE,15,VICEPRESIDENTE
GASPARE,GIUDICE,16,VICEPRESIDENTE
CARMELO,CARRARA,13,PRESIDENTE
CARMELO,CARRARA,13,VICEPRESIDENTE
CARMELO,CARRARA,13,SEGRETARIO
FILIPPO,MISURACA,13,SEGRETARIO
FILIPPO,MISURACA,14,CAPOGRUPPO
FILIPPO,MISURACA,15,CAPOGRUPPO
GIUSEPPE,AMATO,13,SEGRETARIO
GIUSEPPE,AMATO,14,VICEPRESIDENTE
FRANCESCO,STAGNO D'ALCONTRES,15,VICEPRESIDENTE
ANTONIO,BORROMETI,13,SEGRETARIO
GIOVANNI,MARRAS,14,SEGRETARIO
ANTONIO,ATTILI,15,CAPOGRUPPO
CESARE,RIZZI,13,SEGRETARIO
CESARE,RIZZI,14,CAPOGRUPPO
CESARE,RIZZI,14,SEGRETARIO
STEFANO,RICCIO,Costituente,SEGRETARIO
STEFANO,RICCIO,1,QUESTORE
STEFANO,RICCIO,1,SEGRETARIO
STEFANO,RICCIO,1,VICEPRESIDENTE
GAETANO,RASI,13,VICEPRESIDENTE
TERESIO,DELFINO,13,VICEPRESIDENTE
TERESIO,DELFINO,15,CAPOGRUPPO
TERESIO,DELFINO,16,CAPOGRUPPO
PIETRO,ARMANI,13,VICEPRESIDENTE
PIETRO,ARMANI,14,PRESIDENTE
STEFANO,BASTIANONI,13,SEGRETARIO
FILIPPO,BERSELLI,13,VICEPRESIDENTE
ANTONIO,BOCCIA,14,CAPOGRUPPO
ANTONIO,BOCCIA,14,VICEPRESIDENTE
GIOVANNI,CREMA,15,CAPOGRUPPO
GIOVANNI,CREMA,15,VICEPRESIDENTE
FRANCESCO,DI COMITE,13,SEGRETARIO
GIUSEPPE MARCO,FOLLINI,13,SEGRETARIO
GIUSEPPE MARCO,FOLLINI,14,CAPOGRUPPO
PIETRO,FONTANINI,14,PRESIDENTE
PIETRO,FONTANINI,14,VICEPRESIDENTE
PIETRO,FONTANINI,14,CAPOGRUPPO
ANTONINO,GAZZARA,14,VICEPRESIDENTE
PASQUALE,GIULIANO,13,VICEPRESIDENTE
ANTONINO,LO PRESTI,14,CAPOGRUPPO
ANTONINO,LO PRESTI,15,CAPOGRUPPO
ANTONINO,LO PRESTI,15,VICEPRESIDENTE
ANTONINO,LO PRESTI,16,PRESIDENTE
ANTONINO,LO PRESTI,16,VICEPRESIDENTE
ANTONINO,LO PRESTI,16,SEGRETARIO
ANTONINO,LO PRESTI,16,CAPOGRUPPO
FILIPPO,MANCUSO,13,VICEPRESIDENTE
FILIPPO,MANCUSO,14,PRESIDENTE
ANTONIO,MARZANO,13,PRESIDENTE
ANTONIO,MARZANO,14,PRESIDENTE
GIOVANNI,MELONI,13,PRESIDENTE
GIOVANNI,MELONI,13,VICEPRESIDENTE
RICCARDO,MIGLIORI,13,SEGRETARIO
RICCARDO,MIGLIORI,14,VICEPRESIDENTE
RICCARDO,MIGLIORI,15,CAPOGRUPPO
RICCARDO,MIGLIORI,16,PRESIDENTE
NICOLA,MIRAGLIA DEL GIUDICE,13,VICEPRESIDENTE
GIANCARLO,PAGLIARINI,14,CAPOGRUPPO
ELIO MASSIMO,PALMIZIO,17,SEGRETARIO
ELIO MASSIMO,PALMIZIO,17,CAPOGRUPPO
STEFANO,STEFANI,16,PRESIDENTE
FRANCESCO PIETRO,STRADELLA,14,VICEPRESIDENTE
FRANCESCO PIETRO,STRADELLA,14,PRESIDENTE
FRANCESCO PIETRO,STRADELLA,15,CAPOGRUPPO
FRANCESCO PIETRO,STRADELLA,16,PRESIDENTE
LUCA GIUSEPPE,VOLONTE',16,CAPOGRUPPO
AUGUSTO,FANTOZZI,13,PRESIDENTE
GIACOMO,CHIAPPORI,16,VICEPRESIDENTE
PAOLO,BONAIUTI,15,VICEPRESIDENTE
GIULIANO,PISAPIA,13,PRESIDENTE
GIULIANO,PISAPIA,14,CAPOGRUPPO
BONAVENTURA,LAMACCHIA,13,SEGRETARIO
ROBERTO,VILLETTI,13,VICEPRESIDENTE
ROBERTO,VILLETTI,14,VICEPRESIDENTE
ROBERTO,VILLETTI,15,CAPOGRUPPO
GIANCLAUDIO,BRESSA,14,CAPOGRUPPO
GIANCLAUDIO,BRESSA,14,VICEPRESIDENTE
GIANCLAUDIO,BRESSA,16,CAPOGRUPPO
MASSIMO,OSTILLIO,14,VICEPRESIDENTE
MAURO,FABRIS,13,SEGRETARIO
MAURO,FABRIS,15,CAPOGRUPPO
ANTONIO,LEONE,14,CAPOGRUPPO
ANTONIO,LEONE,14,PRESIDENTE
ANTONIO,LEONE,16,VICEPRESIDENTE
ANTONIO,LEONE,16,PRESIDENTE
ANTONIO,LEONE,17,CAPOGRUPPO
ANTONIO,LEONE,17,PRESIDENTE
ANTONIO,LEONE,17,VICEPRESIDENTE
FILIPPO,ASCIERTO,14,CAPOGRUPPO
FILIPPO,ASCIERTO,15,CAPOGRUPPO
FILIPPO,ASCIERTO,16,SEGRETARIO
DARIO,GALLI,14,CAPOGRUPPO
GAETANO,PECORELLA,14,PRESIDENTE
GAETANO,PECORELLA,15,CAPOGRUPPO
GAETANO,PECORELLA,16,PRESIDENTE
ANTONIO,LUONGO,15,CAPOGRUPPO
MICHELE,VENTURA,14,CAPOGRUPPO
MICHELE,VENTURA,15,CAPOGRUPPO
FRANCESCO,MAIONE,14,SEGRETARIO
GUIDO GIUSEPPE,ROSSI,14,CAPOGRUPPO
ALBERTO,AIARDI,10,VICEPRESIDENTE
VIRGINIO,ROGNONI,10,PRESIDENTE
PIER LUIGI,ROMITA,10,PRESIDENTE
PIER LUIGI,ROMITA,11,PRESIDENTE
CARLO,SANGALLI,10,QUESTORE
ANGELO MARIA,SANZA,14,CAPOGRUPPO
ANGELO MARIA,SANZA,14,PRESIDENTE
ANGELO MARIA,SANZA,15,CAPOGRUPPO
PIETRO,SERRENTINO,10,PRESIDENTE
FRANCESCO,SERVELLO,11,VICEPRESIDENTE
ALDO,TORTORELLA,10,VICEPRESIDENTE
ALDO,TORTORELLA,11,VICEPRESIDENTE
VINCENZO,TRANTINO,10,PRESIDENTE
VINCENZO,TRANTINO,11,PRESIDENTE
VINCENZO,TRANTINO,12,PRESIDENTE
VINCENZO,TRANTINO,13,VICEPRESIDENTE
VINCENZO,TRANTINO,14,PRESIDENTE
PIERANTONIO MIRKO,TREMAGLIA,12,PRESIDENTE
PIERANTONIO MIRKO,TREMAGLIA,16,CAPOGRUPPO
ROMANO,BACCARINI,11,SEGRETARIO
PANCRAZIO ANTONINO,DE PASQUALE,11,SEGRETARIO
MAURO,DUTTO,10,SEGRETARIO
MAURO,DUTTO,11,SEGRETARIO
FERDINANDO,IMPOSIMATO,11,VICEPRESIDENTE
ANGELO,LAURICELLA,10,SEGRETARIO
ANGELO,LAURICELLA,10,VICEPRESIDENTE
ANGELO,LAURICELLA,11,VICEPRESIDENTE
GIULIO,MACERATINI,11,SEGRETARIO
GIOVANNI,MONGIELLO,14,VICEPRESIDENTE
OSCAR LUIGI,SCALFARO,10,PRESIDENTE
OSCAR LUIGI,SCALFARO,11,PRESIDENTE
SALVATORE,SENESE,11,VICEPRESIDENTE
GIROLAMO,TRIPODI,11,SEGRETARIO
STEFANO,RICCIO,2,VICEPRESIDENTE
STEFANO,RICCIO,3,PRESIDENTE
STEFANO,RICCIO,4,PRESIDENTE
UMBERTO,RIGHETTI,4,SEGRETARIO
UMBERTO,RIGHETTI,6,VICEPRESIDENTE
UMBERTO,RIGHETTI,6,SEGRETARIO
ENRICO,RIZZI,8,VICEPRESIDENTE
ENRICO,RIZZI,8,SEGRETARIO
ALBERTO,AIARDI,7,VICEPRESIDENTE
ALBERTO,AIARDI,8,VICEPRESIDENTE
ALBERTO,AIARDI,8,PRESIDENTE
VIRGINIO,ROGNONI,7,VICEPRESIDENTE
PIER LUIGI,ROMITA,7,PRESIDENTE
PIER LUIGI,ROMITA,8,PRESIDENTE
PIER LUIGI,ROMITA,8,VICEPRESIDENTE
ATTILIO,RUFFINI,9,PRESIDENTE
CARLO,RUSSO,1,SEGRETARIO
CARLO,RUSSO,2,VICEPRESIDENTE
